Property_ID,Listing_Date,City,Locality,Property_Type,BHK,Built_Up_Area_sqft,Carpet_Area_sqft,Age_Years,Floor,Total_Floors,Bathrooms,Parking_Spaces,Furnishing_Status,Facing,Gated_Community,Distance_to_Metro_km,Distance_to_CBD_km,Nearby_Schools,Crime_Index,Amenities_Score,Monthly_Maintenance_INR,Seller_Type,Loan_Available,Annual_Property_Tax_INR,Price_Lakhs
PROP-10947,2025-07-19,Delhi NCR,Ghaziabad,Apartment,3,1814.7,,3,3,4,3,2,Unfurnished,South,Yes,6.12,13.73,7,25.5,10,8050,Builder,Yes,84600,176.87
PROP-10948,2026-07-16,Hyderabad,Manikonda,Independent House,2,1297.6,1017.4,9,Ground,1,2,2,Semi-Furnished,South-East,Yes,3.79,7.23,3,40.6,6.1,6990,Broker,Yes,51900,131.47
PROP-10949,2025-07-03,Hyderabad,Kukatpally,Independent House,5,3153.3,2226.8,20,Ground,3,5,2,Unfurnished,North-East,Yes,6.49,21.69,1,20.8,4.4,16280,Broker,Yes,122400,241.2
PROP-10701,2025-07-20,Hyderabad,Kondapur,Independent House,4,2197.1,1714.5,3,1,1,4,1,Semi-Furnished,West,Yes,3.78,8.51,10,12.2,10,11380,Broker,Yes,68000,196.38
PROP-10951,2026-03-16,Bengaluru,HSR Layout,Apartment,3,1403.7,1024.7,8,11,12,2,1,semi furnished,South,Yes,11.89,8.16,6,37.3,7.6,7120,Builder,Yes,37500,118.25
PROP-10952,2025-11-14,Bengaluru,Electronic City,Villa,5,3039.8,2453.6,11,2,2,5,0,SEMI-FURNISHED,South-East,Yes,6.39,16.13,3,26.7,7.8,9410,Broker,Yes,111400,296.7
PROP-10953,2025-10-19,Hyderabad,Manikonda,Independent House,2,913.8,647.3,0,Ground,3,3,1,Semi-Furnished,South-East,No,8.93,19.12,8,36.8,6.0,2900,Broker,Yes,34100,84.77
PROP-10954,2025-02-06,Pune,Hinjewadi,Independent House,3,1555.7,1147.5,11,Ground,1,4,2,Unfurnished,North,Yes,3.25,14.67,10,36.5,7.8,6470,Builder,Yes,59800,140.8
PROP-10955,2025-11-09,Hyderabad,Kukatpally,Apartment,2,665.3,503.1,0,9,11,2,1,Semi-Furnished,North,Yes,5.81,14.92,8,44.1,5.9,2910,Broker,Yes,24500,59.33
PROP-10956,2025-10-22,Bengaluru,Marathahalli,Apartment,2,742.5,604.4,8,34,34,3,1,Unfurnished,South,yes,6.93,27.54,8,66.1,4.0,2150,Builder,Yes,32800,74.5
PROP-10957,2026-03-14,Hyderabad,Manikonda,Apartment,4,2673.5,1983.3,6,5,14,3,1,Unfurnished,North-East,Yes,10.31,8.53,5,16.5,4.6,13970,Broker,Yes,64100,162.87
PROP-10958,2026-06-13,Bengaluru,Electronic City,Apartment,2,755.8,631.2,7,12,34,1,0,Semi-Furnished,North-East,Yes,5.36,18.96,7,56.4,7.6,2260,Broker,Yes,30300,75.23
PROP-10959,2026-01-03,Bengaluru,Yelahanka,Apartment,3,1274.4,891.0,11,1,2,2,2,Semi-Furnished,North,Yes,7.03,12.39,8,39.4,10,5740,Broker,Yes,41200,127.04
PROP-10960,2025-12-10,Bengaluru,Yelahanka,Villa,3,1547.2,1057.7,17,Ground,2,3,2,Furnished,East,Yes,6.98,8.72,8,28.9,5.3,8470,Builder,Yes,33600,186.89
PROP-10961,2026-07-06,Bengaluru,Yelahanka,Villa,3,1502.9,1245.1,11,1,3,3,0,Furnished,North-East,Yes,9.59,6.07,1,40.7,7.7,3690,Builder,Yes,68500,159.54
PROP-10962,2026-01-22,Chennai,Anna Nagar,Independent House,2,838.9,720.4,,1,3,2,2,Furnished,South-East,Yes,6.27,10.62,0,55.3,7.0,3940,Broker,Yes,25100,78.59
PROP-10963,2025-09-22,Hyderabad,Manikonda,Apartment,1,578.2,482.6,26,29,32,1,1,Semi-Furnished,North,No,2.2,18.21,0,67.0,4.6,1590,Builder,Yes,19100,29.57
PROP-10964,2026-04-01,Chennai,Velachery,Apartment,3,1283.4,1028.5,12,2,27,2,1,Unfurnished,North,No,6.7,9.04,7,72.4,3.6,5600,Broker,Yes,50100,84.15
PROP-10965,2025-01-29,Chennai,Tambaram,Apartment,4,2664.6,2202.2,3,23,32,5,1,Unfurnished,South,No,7.57,4.14,2,15.5,3.7,9490,Owner,Yes,96700,193.23
PROP-10966,2025-10-12,Bengaluru,Yelahanka,Apartment,1,520.0,435.2,25,2nd,23,1,1,Unfurnished,North,Yes,5.73,8.8,12,44.0,7.9,1150,Builder,Yes,19500,52.36
PROP-10967,2025-02-07,Chennai,Porur,Apartment,3,1821.0,1475.1,20,21,34,3,1,Unfurnished,South,No,5.95,10.73,6,38.3,5.9,8000,Broker,Yes,67600,152.13
PROP-10968,2025-10-11,Chennai,OMR,Apartment,2,1183.8,870.6,21,Ground,5,3,2,Semi-Furnished,North-East,Yes,4.48,8.6,1,50.2,8.0,6040,Owner,Yes,32700,87.57
PROP-10969,2025-03-11,Hyderabad,Madhapur,Apartment,2,1276.2,1016.7,,1,1,3,1,Semi-Furnished,West,Yes,7.54,21.22,11,36.0,8.0,4360,Broker,Yes,23500,92.52
PROP-10388,2025-10-01,Hyderabad,Kukatpally,Apartment,1,690.0,512.7,6,15,26,1,2,Unfurnished,North-East,Yes,2.76,9.94,3,13.8,5.6,2270,Owner,Yes,16500,72.35
PROP-10971,2026-02-21,Hyderabad,Manikonda,Apartment,2,1001.2,703.9,15,9,17,1,0,Furnished,South-East,Yes,3.79,1.45,7,23.3,4.2,5480,Owner,Yes,34800,100.87
PROP-10972,2026-07-18,Bengaluru,Whitefield,Apartment,5,2513.9,2125.1,36,23,33,5,1,Furnished,West,No,7.08,10.74,3,40.6,10,11850,Owner,Yes,61900,171.47
PROP-10973,2025-11-15,Bengaluru,Yelahanka,Independent House,1,562.0,471.8,6,Ground,1,2,3,Unfurnished,North-East,No,6.37,12.93,7,29.5,8.0,1550,Builder,Yes,21300,85.19
PROP-10974,2025-11-18,Delhi NCR,Gurugram,Villa,5,2933.3,2501.8,15,1,3,5,1,Unfurnished,South-East,Yes,5.81,8.15,3,55.0,10,14490,Broker,Yes,64100,267.58
PROP-10975,2026-02-22,Delhi NCR,Dwarka,Apartment,2,1036.7,751.5,,11,23,2,2,Furnished,East,Yes,7.02,25.33,4,59.2,7.3,2390,Owner,No,38100,77.16
PROP-10976,2025-01-24,Bengaluru,Marathahalli,Apartment,4,2022.7,1532.8,9,3,20,4,1,Unfurnished,West,No,1.98,19.42,5,25.2,6.9,8890,Broker,No,89000,184.07
PROP-10977,2026-01-26,Hyderabad,Kukatpally,Studio,1,531.6,363.2,17,Ground,2,1,1,Semi-Furnished,West,Yes,1.41,17.61,2,45.9,7.9,2570,Owner,Yes,11700,37.62
PROP-10978,2026-05-21,Hyderabad,Manikonda,Apartment,2,972.7,761.8,36,4,15,2,1,Semi-Furnished,North-East,Yes,4.22,17.97,2,45.3,10,4200,,Yes,25400,58.6
PROP-10979,2025-07-06,Hyderabad,Kondapur,Apartment,4,2425.6,1778.3,15,2,3,5,2,Furnished,North,Yes,7.6,21.41,8,18.6,9.3,5220,Owner,Yes,98100,170.47
PROP-10980,2026-07-27,Bengaluru,Marathahalli,Apartment,5,,2443.0,43,1,2,6,3,Semi-Furnished,East,Yes,3.71,18.78,0,39.1,8.9,13630,Owner,Yes,89300,226.31
PROP-10981,2025-10-11,Bengaluru,Yelahanka,Apartment,4,1847.7,1559.5,19,2nd,16,3,1,Unfurnished,South,No,6.2,13.93,1,51.8,1.9,7290,Builder,Yes,82700,113.88
PROP-10982,2026-07-29,Chennai,Tambaram,Apartment,3,1737.9,1246.6,18,20,34,3,1,Furnished,North-East,Yes,,23.38,1,53.2,7.0,7920,Broker,Yes,47700,132.47
PROP-10983,2026-01-12,Bengaluru,Whitefield,Independent House,2,1064.0,831.6,12,2,2,2,0,Semi-Furnished,North-East,No,0.98,19.07,11,45.8,1.9,3360,Owner,Yes,49400,98.18
PROP-10984,2026-07-19,Hyderabad,Kondapur,Apartment,2,962.9,747.8,23,3,10,1,1,Semi-Furnished,East,Yes,4.86,12.01,6,18.0,5.2,3590,,No,23800,59.18
PROP-10985,2025-10-26,Delhi NCR,Dwarka,Apartment,4,1979.8,1428.6,10,3rd,6,4,2,Semi-Furnished,North-East,Yes,9.34,8.49,7,38.1,,10650,Builder,Yes,77500,159.89
PROP-10986,2025-01-09,Delhi NCR,Faridabad,Apartment,3,1933.4,1606.7,1,8,28,3,1,Semi-Furnished,East,No,0.2,19.43,10,48.6,1.9,8000,Owner,Yes,51300,162.79
PROP-10987,2026-02-25,Hyderabad,Kondapur,Apartment,3,1764.4,,23,Ground,3,3,1,Semi-Furnished,South,Yes,4.47,17.07,4,43.7,3.7,4860,Broker,Yes,52100,92.83
PROP-10988,2025-01-17,Hyderabad,Gachibowli,Independent House,4,2002.0,1676.4,15,1,2,3,2,Unfurnished,South,Yes,4.32,14.12,8,70.4,2.5,7410,Broker,Yes,49100,161.1
PROP-10989,2026-04-01,Pune,Baner,Apartment,4,1889.1,1538.9,10,7,9,4,0,Unfurnished,South,Yes,2.88,1.76,9,,6.8,8350,Owner,Yes,45800,151.35
PROP-10990,2025-10-01,Bengaluru,Whitefield,Apartment,2,1000.8,,5,8,14,2,2,Semi-Furnished,West,Yes,7.07,11.87,2,49.9,5.6,2760,Owner,Yes,39400,96.58
PROP-10991,2026-06-17,Bengaluru,Marathahalli,Apartment,3,1866.2,1384.3,10,1,7,3,1,Unfurnished,South-East,Yes,3.03,25.35,9,44.8,5.4,8120,Owner,Yes,68300,144.95
PROP-10992,2025-05-25,Pune,Hadapsar,Apartment,2,822.3,623.5,4,1,31,2,2,Unfurnished,South-East,Yes,6.79,16.04,12,32.2,5.1,3060,Builder,Yes,23900,80.87
PROP-10993,2025-03-15,Delhi NCR,Dwarka,Villa,4,2580.7,2195.9,12,1st,1,5,1,Unfurnished,North,Yes,11.03,24.4,10,41.7,9.4,7230,Builder,No,68700,227.5
PROP-10994,2026-08-20,Bengaluru,Electronic City,Apartment,2,805.1,686.8,6,15,18,2,0,Semi-Furnished,South-East,Yes,6.96,15.82,2,65.1,7.3,2640,Owner,Yes,36100,77.15
PROP-10995,2025-04-15,Delhi NCR,Faridabad,Villa,3,911.9,636.2,10,Ground,1,4,2,Unfurnished,South-East,Yes,,17.48,3,40.8,4.3,4900,Builder,Yes,18800,121.69
PROP-10996,2026-02-02,Bengaluru,Whitefield,Apartment,5,1271.0,1017.5,0,9,16,4,1,Semi-Furnished,North-East,Yes,5.21,24.18,7,48.6,9.0,5950,Builder,Yes,33900,133.25
PROP-10997,2025-08-31,Hyderabad,Madhapur,Apartment,1,762.2,578.4,37,18,30,1,1,Semi-Furnished,West,Yes,6.57,21.23,5,35.1,5.4,3400,Builder,Yes,24300,18
PROP-10998,2025-01-08,Bengaluru,Marathahalli,Apartment,2,625.2,447.4,0,22,23,3,1,Unfurnished,North,Yes,10.84,19.34,4,56.7,8.1,1750,Owner,Yes,16700,44.58
PROP-10999,2025-01-12,Hyderabad,Manikonda,Apartment,4,2486.4,2127.4,19,21,26,4,1,,South-East,Yes,0.2,18.15,1,54.0,6.7,13360,Builder,Yes,102800,188.11
PROP-11000,2025-05-10,Hyderabad,Madhapur,Villa,3,1335.6,995.9,30,1,3,3,1,Semi-Furnished,North-East,No,1.78,10.19,2,14.3,8.7,5120,Owner,Yes,26900,105.91
